C11 C12 C13 C14 C15 C16 C22 C23 C24 C25 C26 C33 C34 C35 C36 C44 C45 C46 C55 C56 C66 w0 w1 w2 w3 w4 w5 w01 w02 w03 w11 w12 w13 w21 w22 w23 w31 w32 w33 Sharing nodes
1.139742 -0.373868 -0.373868 0.000000 -0.000000 -0.000000 1.139742 -0.373868 0.000000 -0.000000 -0.000000 1.139742 0.000000 -0.000000 0.000000 0.048225 -0.000000 -0.000000 0.048225 0.000000 0.048225 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v2 f2 f0
0.484389 -0.042984 -0.042984 -0.000000 -0.000000 0.000000 0.484389 -0.042984 -0.000000 -0.000000 0.000000 0.484389 -0.000000 -0.000000 -0.000000 0.138165 -0.000000 0.000000 0.138165 -0.000000 0.138165 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v3 e2 e0
0.995787 -0.180701 -0.180701 -0.000000 -0.000000 -0.000000 0.995787 -0.180701 -0.000000 -0.000000 -0.000000 0.995787 -0.000000 -0.000000 -0.000000 0.525256 -0.000000 0.000000 0.525256 -0.000000 0.525256 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v2 e0 v3
1.325763 0.036394 0.036394 -0.000000 -0.000000 -0.000000 1.325763 0.036394 -0.000000 -0.000000 0.000000 1.325763 -0.000000 0.000000 0.000000 0.305868 0.000000 0.000000 0.305868 -0.000000 0.305868 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v3 v1 e2
0.874246 0.016949 0.016949 0.000000 -0.000000 0.000000 0.874246 0.016949 0.000000 0.000000 -0.000000 0.874246 0.000000 0.000000 0.000000 0.002730 0.000000 0.000000 0.002730 0.000000 0.002730 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v3 e2 e3
0.139140 0.009632 0.009632 0.000000 -0.000000 -0.000000 0.139140 0.009632 0.000000 -0.000000 -0.000000 0.139140 0.000000 0.000000 -0.000000 0.007767 0.000000 0.000000 0.007767 -0.000000 0.007767 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 f0 v3 f2
0.744575 0.032700 0.032700 0.000000 0.000000 0.000000 0.744575 0.032700 0.000000 -0.000000 0.000000 0.744575 -0.000000 0.000000 -0.000000 0.015067 -0.000000 -0.000000 0.015067 -0.000000 0.015067 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v2 v1 e4
0.722422 0.347279 0.347279 -0.000000 -0.000000 0.000000 0.722422 0.347279 0.000000 0.000000 0.000000 0.722422 -0.000000 0.000000 0.000000 0.031744 -0.000000 0.000000 0.031744 -0.000000 0.031744 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v2 e5 e0
0.435438 -0.085732 -0.085732 -0.000000 0.000000 -0.000000 0.435438 -0.085732 0.000000 -0.000000 0.000000 0.435438 0.000000 0.000000 0.000000 0.019110 0.000000 0.000000 0.019110 0.000000 0.019110 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 e1 f2 e2
0.259350 0.028974 0.028974 -0.000000 0.000000 -0.000000 0.259350 0.028974 0.000000 -0.000000 0.000000 0.259350 0.000000 0.000000 -0.000000 0.137085 0.000000 0.000000 0.137085 -0.000000 0.137085 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v2 f2 e2
0.246162 0.244655 0.244655 -0.000000 -0.000000 -0.000000 0.246162 0.244655 -0.000000 -0.000000 0.000000 0.246162 -0.000000 0.000000 -0.000000 0.237612 0.000000 0.000000 0.237612 -0.000000 0.237612 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v3 v0 e4
1.030014 -0.285385 -0.285385 -0.000000 -0.000000 0.000000 1.030014 -0.285385 -0.000000 -0.000000 -0.000000 1.030014 -0.000000 0.000000 -0.000000 0.006804 -0.000000 0.000000 0.006804 -0.000000 0.006804 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v3 v2 e0
0.088048 0.039957 0.039957 -0.000000 -0.000000 0.000000 0.088048 0.039957 -0.000000 -0.000000 0.000000 0.088048 -0.000000 -0.000000 -0.000000 0.539669 -0.000000 -0.000000 0.539669 -0.000000 0.539669 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 e0 v3 f3
0.343138 0.003741 0.003741 -0.000000 0.000000 -0.000000 0.343138 0.003741 0.000000 -0.000000 0.000000 0.343138 -0.000000 0.000000 -0.000000 0.000326 0.000000 -0.000000 0.000326 -0.000000 0.000326 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v3 v2 e5
0.694577 0.331145 0.331145 -0.000000 -0.000000 0.000000 0.694577 0.331145 0.000000 -0.000000 -0.000000 0.694577 -0.000000 0.000000 -0.000000 0.517565 -0.000000 0.000000 0.517565 -0.000000 0.517565 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v3 e0 e1
0.192070 0.032436 0.032436 -0.000000 -0.000000 -0.000000 0.192070 0.032436 -0.000000 0.000000 -0.000000 0.192070 -0.000000 -0.000000 0.000000 0.535332 -0.000000 0.000000 0.535332 -0.000000 0.535332 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 e0 v3 e1
0.705067 0.013860 0.013860 -0.000000 -0.000000 -0.000000 0.705067 0.013860 0.000000 -0.000000 -0.000000 0.705067 -0.000000 0.000000 0.000000 0.001336 -0.000000 -0.000000 0.001336 -0.000000 0.001336 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v1 v2 e5
0.045772 0.025603 0.025603 0.000000 -0.000000 0.000000 0.045772 0.025603 0.000000 -0.000000 0.000000 0.045772 0.000000 -0.000000 0.000000 0.022385 0.000000 -0.000000 0.022385 -0.000000 0.022385 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v2 f3 f2
0.077558 -0.000067 -0.000067 -0.000000 0.000000 -0.000000 0.077558 -0.000067 0.000000 -0.000000 0.000000 0.077558 0.000000 0.000000 -0.000000 0.004531 -0.000000 0.000000 0.004531 -0.000000 0.004531 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v3 f1 e5
1.243469 -0.015964 -0.015964 -0.000000 -0.000000 -0.000000 1.243469 -0.015964 -0.000000 -0.000000 -0.000000 1.243469 -0.000000 -0.000000 -0.000000 0.271990 -0.000000 0.000000 0.271990 -0.000000 0.271990 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 e0 v2 e3
0.015067 -0.000081 -0.000081 -0.000000 0.000000 -0.000000 0.015067 -0.000081 0.000000 0.000000 -0.000000 0.015067 0.000000 0.000000 -0.000000 0.000908 -0.000000 0.000000 0.000908 0.000000 0.000908 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 e2 v3 f3
1.451760 -0.258696 -0.258696 -0.000000 -0.000000 -0.000000 1.451760 -0.258696 -0.000000 0.000000 -0.000000 1.451760 -0.000000 0.000000 0.000000 0.006540 -0.000000 -0.000000 0.006540 -0.000000 0.006540 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v2 v1 e2
0.680011 0.008815 0.008815 0.000000 -0.000000 -0.000000 0.680011 0.008815 -0.000000 -0.000000 -0.000000 0.680011 -0.000000 0.000000 -0.000000 0.001167 0.000000 -0.000000 0.001167 -0.000000 0.001167 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v1 v2 e2
0.189573 0.037860 0.037860 -0.000000 -0.000000 0.000000 0.189573 0.037860 -0.000000 -0.000000 -0.000000 0.189573 -0.000000 -0.000000 -0.000000 0.064983 0.000000 -0.000000 0.064983 -0.000000 0.064983 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v2 f2 e0
0.533591 0.267449 0.267449 -0.000000 -0.000000 -0.000000 0.533591 0.267449 -0.000000 -0.000000 0.000000 0.533591 -0.000000 0.000000 -0.000000 0.254694 0.000000 0.000000 0.254694 -0.000000 0.254694 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v3 v1 e3
0.131087 0.048248 0.048248 0.000000 -0.000000 -0.000000 0.131087 0.048248 -0.000000 0.000000 -0.000000 0.131087 -0.000000 0.000000 -0.000000 0.023044 0.000000 0.000000 0.023044 0.000000 0.023044 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v2 f0 e4
1.101925 0.009063 0.009063 -0.000000 0.000000 -0.000000 1.101925 0.009063 0.000000 -0.000000 -0.000000 1.101925 -0.000000 0.000000 -0.000000 0.003089 0.000000 -0.000000 0.003089 -0.000000 0.003089 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v2 e1 v3
0.073777 0.030553 0.030553 -0.000000 -0.000000 -0.000000 0.073777 0.030553 -0.000000 -0.000000 0.000000 0.073777 -0.000000 -0.000000 -0.000000 0.517808 -0.000000 -0.000000 0.517808 -0.000000 0.517808 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 e0 v3 e3
0.247395 0.011113 0.011113 0.000000 0.000000 -0.000000 0.247395 0.011113 0.000000 -0.000000 -0.000000 0.247395 0.000000 0.000000 -0.000000 0.009857 -0.000000 0.000000 0.009857 -0.000000 0.009857 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 e2 e3 f0
1.926827 0.834082 0.834082 -0.000000 0.000000 0.000000 1.926827 0.834082 -0.000000 -0.000000 -0.000000 1.926827 -0.000000 0.000000 -0.000000 0.821962 0.000000 -0.000000 0.821962 -0.000000 0.821962 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 e1 e4 f1
0.942388 0.313235 0.313235 0.000000 -0.000000 0.000000 0.942388 0.313235 -0.000000 0.000000 -0.000000 0.942388 0.000000 0.000000 -0.000000 0.188159 0.000000 0.000000 0.188159 -0.000000 0.188159 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 e2 f2 e5
0.408170 0.004685 0.004685 0.000000 -0.000000 0.000000 0.408170 0.004685 0.000000 0.000000 0.000000 0.408170 -0.000000 0.000000 0.000000 0.249900 -0.000000 0.000000 0.249900 -0.000000 0.249900 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 e2 e0 e4
1.712178 0.867339 0.867339 -0.000000 0.000000 -0.000000 1.712178 0.867339 -0.000000 -0.000000 0.000000 1.712178 -0.000000 0.000000 -0.000000 0.799264 0.000000 0.000000 0.799264 -0.000000 0.799264 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v3 e4 e1
0.680944 0.334891 0.334891 -0.000000 0.000000 0.000000 0.680944 0.334891 0.000000 -0.000000 -0.000000 0.680944 0.000000 -0.000000 -0.000000 0.326372 0.000000 0.000000 0.326372 0.000000 0.326372 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 e3 v2 f2
0.831243 -0.277958 -0.277958 -0.000000 -0.000000 -0.000000 0.831243 -0.277958 -0.000000 -0.000000 0.000000 0.831243 -0.000000 0.000000 -0.000000 0.036846 -0.000000 0.000000 0.036846 -0.000000 0.036846 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 e0 v2 f2
0.274504 0.094715 0.094715 0.000000 -0.000000 0.000000 0.274504 0.094715 0.000000 -0.000000 0.000000 0.274504 0.000000 -0.000000 -0.000000 0.230337 0.000000 0.000000 0.230337 -0.000000 0.230337 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v3 f0 f2
1.407717 0.030857 0.030857 0.000000 -0.000000 0.000000 1.407717 0.030857 -0.000000 0.000000 -0.000000 1.407717 0.000000 -0.000000 0.000000 0.005084 0.000000 0.000000 0.005084 0.000000 0.005084 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 e2 e3 e4
0.664461 0.323058 0.323058 -0.000000 0.000000 -0.000000 0.664461 0.323058 -0.000000 -0.000000 0.000000 0.664461 -0.000000 0.000000 -0.000000 0.312427 -0.000000 0.000000 0.312427 -0.000000 0.312427 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v3 v1 f3
0.663806 0.532780 0.532780 -0.000000 -0.000000 0.000000 0.663806 0.532780 -0.000000 0.000000 -0.000000 0.663806 0.000000 -0.000000 -0.000000 0.082394 0.000000 -0.000000 0.082394 0.000000 0.082394 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v3 f3 f2
0.118679 0.000957 0.000957 -0.000000 0.000000 -0.000000 0.118679 0.000957 0.000000 -0.000000 0.000000 0.118679 -0.000000 0.000000 -0.000000 0.003240 0.000000 -0.000000 0.003240 -0.000000 0.003240 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 e1 v3 f2
0.759383 0.313392 0.313392 0.000000 0.000000 0.000000 0.759383 0.313392 0.000000 -0.000000 -0.000000 0.759383 -0.000000 0.000000 -0.000000 0.101483 0.000000 0.000000 0.101483 -0.000000 0.101483 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v3 e1 f2
0.631842 0.001432 0.001432 -0.000000 0.000000 -0.000000 0.631842 0.001432 0.000000 -0.000000 -0.000000 0.631842 0.000000 0.000000 -0.000000 0.002982 0.000000 -0.000000 0.002982 -0.000000 0.002982 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v3 e1 e5
0.761072 0.304004 0.304004 -0.000000 -0.000000 0.000000 0.761072 0.304004 -0.000000 -0.000000 -0.000000 0.761072 -0.000000 0.000000 0.000000 0.299119 -0.000000 0.000000 0.299119 -0.000000 0.299119 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v1 v3 e1
0.708157 0.006972 0.006972 0.000000 -0.000000 -0.000000 0.708157 0.006972 0.000000 -0.000000 -0.000000 0.708157 0.000000 0.000000 -0.000000 0.001265 -0.000000 -0.000000 0.001265 -0.000000 0.001265 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v1 v2 f1
1.143079 -0.010179 -0.010179 -0.000000 0.000000 -0.000000 1.143079 -0.010179 0.000000 -0.000000 0.000000 1.143079 0.000000 0.000000 -0.000000 0.004287 0.000000 0.000000 0.004287 -0.000000 0.004287 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v2 f0 v3
1.013960 -0.002039 -0.002039 -0.000000 -0.000000 0.000000 1.013960 -0.002039 -0.000000 -0.000000 0.000000 1.013960 0.000000 0.000000 0.000000 0.100779 -0.000000 -0.000000 0.100779 -0.000000 0.100779 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v2 e0 e4
0.081377 0.054390 0.054390 0.000000 0.000000 -0.000000 0.081377 0.054390 -0.000000 -0.000000 -0.000000 0.081377 -0.000000 0.000000 -0.000000 0.047977 -0.000000 -0.000000 0.047977 -0.000000 0.047977 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 e5 e3 f1
0.731790 0.210173 0.210173 -0.000000 -0.000000 0.000000 0.731790 0.210173 -0.000000 -0.000000 -0.000000 0.731790 0.000000 0.000000 -0.000000 0.035607 -0.000000 0.000000 0.035607 -0.000000 0.035607 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v3 e1 e0
0.035513 -0.000275 -0.000275 -0.000000 0.000000 -0.000000 0.035513 -0.000275 0.000000 -0.000000 0.000000 0.035513 0.000000 0.000000 -0.000000 0.001873 0.000000 0.000000 0.001873 -0.000000 0.001873 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 e5 v3 f1
0.322699 0.057582 0.057582 -0.000000 0.000000 -0.000000 0.322699 0.057582 0.000000 -0.000000 -0.000000 0.322699 0.000000 0.000000 -0.000000 0.101957 0.000000 0.000000 0.101957 -0.000000 0.101957 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v3 e5 e3
0.665433 0.326125 0.326125 0.000000 0.000000 0.000000 0.665433 0.326125 0.000000 -0.000000 -0.000000 0.665433 -0.000000 0.000000 -0.000000 0.283668 0.000000 0.000000 0.283668 -0.000000 0.283668 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v1 e5 v3
0.336574 0.180827 0.180827 0.000000 0.000000 0.000000 0.336574 0.180827 -0.000000 -0.000000 0.000000 0.336574 0.000000 -0.000000 0.000000 0.023197 -0.000000 0.000000 0.023197 -0.000000 0.023197 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 e1 e5 f2
0.428312 0.133895 0.133895 -0.000000 -0.000000 -0.000000 0.428312 0.133895 -0.000000 -0.000000 -0.000000 0.428312 -0.000000 -0.000000 -0.000000 0.040886 -0.000000 0.000000 0.040886 -0.000000 0.040886 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v3 f1 f2
0.610946 -0.130214 -0.130214 0.000000 -0.000000 0.000000 0.610946 -0.130214 0.000000 0.000000 -0.000000 0.610946 -0.000000 -0.000000 -0.000000 0.033820 -0.000000 0.000000 0.033820 -0.000000 0.033820 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 e2 f2 f0
0.103472 0.033746 0.033746 -0.000000 0.000000 0.000000 0.103472 0.033746 0.000000 -0.000000 -0.000000 0.103472 0.000000 -0.000000 -0.000000 0.016541 -0.000000 0.000000 0.016541 -0.000000 0.016541 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 e3 e2 f1
1.880860 0.577011 0.577011 0.000000 -0.000000 -0.000000 1.880860 0.577011 -0.000000 0.000000 -0.000000 1.880860 -0.000000 -0.000000 0.000000 0.530545 0.000000 0.000000 0.530545 -0.000000 0.530545 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 e2 e4 e3
0.557789 0.276285 0.276285 0.000000 0.000000 -0.000000 0.557789 0.276285 0.000000 0.000000 -0.000000 0.557789 -0.000000 0.000000 0.000000 0.258683 0.000000 0.000000 0.258683 -0.000000 0.258683 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v3 e3
0.566914 0.263542 0.263542 -0.000000 -0.000000 -0.000000 0.566914 0.263542 0.000000 -0.000000 0.000000 0.566914 0.000000 0.000000 -0.000000 0.263839 0.000000 0.000000 0.263839 -0.000000 0.263839 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v2 e3 e4
0.045970 0.000522 0.000522 -0.000000 0.000000 -0.000000 0.045970 0.000522 0.000000 -0.000000 -0.000000 0.045970 0.000000 0.000000 -0.000000 0.001885 0.000000 0.000000 0.001885 -0.000000 0.001885 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v3 f3 f0
0.693289 0.011046 0.011046 0.000000 -0.000000 0.000000 0.693289 0.011046 0.000000 0.000000 -0.000000 0.693289 0.000000 0.000000 0.000000 0.001366 0.000000 0.000000 0.001366 0.000000 0.001366 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 e2 e3
0.097740 -0.000510 -0.000510 -0.000000 0.000000 -0.000000 0.097740 -0.000510 0.000000 -0.000000 0.000000 0.097740 -0.000000 -0.000000 -0.000000 0.002781 0.000000 -0.000000 0.002781 -0.000000 0.002781 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 e1 v3 f3
0.140618 0.127424 0.127424 -0.000000 0.000000 0.000000 0.140618 0.127424 0.000000 -0.000000 -0.000000 0.140618 -0.000000 0.000000 -0.000000 0.126083 0.000000 0.000000 0.126083 -0.000000 0.126083 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v2 e4 v3
0.403372 0.003165 0.003165 -0.000000 0.000000 -0.000000 0.403372 0.003165 0.000000 -0.000000 0.000000 0.403372 -0.000000 0.000000 -0.000000 0.000633 -0.000000 -0.000000 0.000633 -0.000000 0.000633 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v2 v3 f1
0.359960 -0.111882 -0.111882 0.000000 -0.000000 0.000000 0.359960 -0.111882 0.000000 -0.000000 0.000000 0.359960 0.000000 -0.000000 0.000000 0.036248 0.000000 -0.000000 0.036248 -0.000000 0.036248 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 e3 e2 f2
