C11 C12 C13 C14 C15 C16 C22 C23 C24 C25 C26 C33 C34 C35 C36 C44 C45 C46 C55 C56 C66 w5 w11 w12 w13 w21 w22 w23 w41 w42 w43
0.205540 0.053162 0.053162 0.000000 0.000000 -0.000000 0.076720 0.070933 0.000000 0.000000 0.000000 0.076720 -0.000000 0.000000 -0.000000 0.332639 0.000000 0.000000 0.051880 -0.000000 0.332639 0.333333 1.000000 0.000000 0.000000 0.666667 0.000000 0.333333 0.000000 0.666667 0.333333 
0.076493 0.129323 0.129323 -0.000000 -0.000000 0.000000 0.882082 -0.186239 -0.000000 -0.000000 0.000000 0.882082 -0.000000 -0.000000 0.000000 0.003868 -0.000000 -0.000000 0.001953 0.000000 0.003868 0.000000 0.666667 0.000000 0.333333 0.000000 0.666667 0.333333 0.333333 0.333333 0.333333 
0.346812 -0.000201 -0.000201 0.000000 -0.000000 -0.000000 0.007526 0.005260 0.000000 -0.000000 0.000000 0.007526 0.000000 -0.000000 -0.000000 0.000436 -0.000000 0.000000 0.306760 -0.000000 0.000436 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 1.000000 0.333333 0.666667 0.000000 
0.975320 0.209205 0.209205 -0.000000 0.000000 0.000000 0.073509 0.072241 0.000000 0.000000 0.000000 0.073509 -0.000000 -0.000000 0.000000 0.002334 -0.000000 0.000000 0.082382 -0.000000 0.002334 0.000000 0.000000 0.000000 1.000000 0.666667 0.000000 0.333333 0.000000 1.000000 0.000000 
0.129336 0.066375 0.066375 -0.000000 0.000000 -0.000000 0.077003 0.068153 -0.000000 -0.000000 -0.000000 0.077003 0.000000 -0.000000 -0.000000 0.010584 0.000000 0.000000 0.023228 -0.000000 0.010584 0.333333 0.666667 0.333333 0.000000 0.000000 1.000000 0.000000 0.000000 0.666667 0.333333 
0.182075 0.046768 0.046768 0.000000 0.000000 0.000000 0.026425 0.017414 -0.000000 -0.000000 -0.000000 0.026425 0.000000 0.000000 -0.000000 0.317501 -0.000000 -0.000000 0.010250 -0.000000 0.317501 0.333333 0.000000 1.000000 0.000000 0.000000 0.666667 0.333333 0.000000 0.666667 0.333333 
1.820476 0.299766 0.299766 -0.000000 0.000000 -0.000000 0.065448 0.053585 -0.000000 -0.000000 -0.000000 0.065448 -0.000000 -0.000000 -0.000000 0.005632 0.000000 -0.000000 0.008158 -0.000000 0.005632 0.000000 0.000000 0.333333 0.666667 0.666667 0.333333 0.000000 0.000000 1.000000 0.000000 
0.335968 0.003600 0.003600 -0.000000 0.000000 0.000000 0.336639 0.003481 -0.000000 -0.000000 -0.000000 0.336639 -0.000000 -0.000000 -0.000000 0.000295 0.000000 -0.000000 0.000262 -0.000000 0.000295 0.000000 0.000000 0.000000 1.000000 0.000000 0.666667 0.333333 0.000000 0.000000 1.000000 
0.079975 0.016682 0.016682 0.000000 -0.000000 0.000000 0.068418 -0.041591 -0.000000 -0.000000 -0.000000 0.068418 -0.000000 -0.000000 -0.000000 0.018876 -0.000000 -0.000000 0.006784 0.000000 0.018876 0.666667 0.000000 0.666667 0.333333 0.333333 0.666667 0.000000 0.333333 0.666667 0.000000 
0.097208 0.036537 0.036537 -0.000000 -0.000000 -0.000000 0.039894 0.022873 0.000000 -0.000000 0.000000 0.039894 -0.000000 0.000000 0.000000 0.016672 -0.000000 -0.000000 0.008303 -0.000000 0.016672 0.333333 0.333333 0.000000 0.666667 0.333333 0.666667 0.000000 0.333333 0.000000 0.666667 
0.037915 0.045788 0.045788 -0.000000 0.000000 -0.000000 0.101801 0.076023 -0.000000 0.000000 0.000000 0.101801 -0.000000 -0.000000 0.000000 0.010216 0.000000 0.000000 0.049811 -0.000000 0.010216 0.333333 0.333333 0.000000 0.666667 1.000000 0.000000 0.000000 0.333333 0.333333 0.333333 
0.014510 -0.000665 -0.000665 0.000000 0.000000 0.000000 0.321554 0.263350 -0.000000 -0.000000 0.000000 0.321554 -0.000000 0.000000 0.000000 0.001027 0.000000 0.000000 0.076013 -0.000000 0.001027 0.666667 0.000000 0.000000 1.000000 0.666667 0.333333 0.000000 0.666667 0.333333 0.000000 
0.364747 0.243802 0.243802 -0.000000 0.000000 0.000000 0.764926 -0.262226 -0.000000 -0.000000 0.000000 0.764926 -0.000000 -0.000000 0.000000 0.235725 0.000000 0.000000 0.002479 0.000000 0.235725 0.666667 0.000000 0.666667 0.333333 0.000000 0.333333 0.666667 0.000000 0.666667 0.333333 
0.340934 0.352166 0.352166 -0.000000 -0.000000 -0.000000 0.405031 0.358874 -0.000000 0.000000 0.000000 0.405031 -0.000000 -0.000000 -0.000000 0.299072 0.000000 0.000000 0.288511 0.000000 0.299072 1.000000 0.333333 0.333333 0.333333 0.000000 0.000000 1.000000 0.000000 1.000000 0.000000 
0.352536 0.111734 0.111734 -0.000000 0.000000 0.000000 0.070321 0.026242 -0.000000 0.000000 0.000000 0.070321 -0.000000 -0.000000 -0.000000 0.654141 -0.000000 0.000000 0.018522 0.000000 0.654141 0.666667 0.333333 0.666667 0.000000 0.333333 0.333333 0.333333 0.000000 1.000000 0.000000 
1.487783 0.654181 0.654181 -0.000000 -0.000000 -0.000000 0.377567 0.215185 0.000000 0.000000 -0.000000 0.377567 0.000000 -0.000000 0.000000 0.600944 -0.000000 0.000000 0.006022 -0.000000 0.600944 0.000000 0.000000 0.666667 0.333333 0.000000 0.666667 0.333333 0.000000 1.000000 0.000000 
0.203705 0.051506 0.051506 -0.000000 -0.000000 -0.000000 0.363708 0.020987 -0.000000 -0.000000 0.000000 0.363708 -0.000000 -0.000000 -0.000000 0.323025 -0.000000 0.000000 0.007437 -0.000000 0.323025 0.000000 1.000000 0.000000 0.000000 0.333333 0.000000 0.666667 0.000000 0.333333 0.666667 
0.474864 0.107391 0.107391 -0.000000 -0.000000 0.000000 0.046786 0.034541 -0.000000 -0.000000 -0.000000 0.046786 -0.000000 -0.000000 -0.000000 0.001828 -0.000000 0.000000 0.011485 -0.000000 0.001828 0.000000 0.000000 0.333333 0.666667 0.666667 0.333333 0.000000 0.333333 0.666667 0.000000 
1.094232 0.280532 0.280532 0.000000 0.000000 0.000000 0.080904 0.074166 0.000000 -0.000000 0.000000 0.080904 0.000000 -0.000000 0.000000 0.102226 -0.000000 0.000000 0.029977 -0.000000 0.102226 0.000000 0.333333 0.000000 0.666667 0.666667 0.000000 0.333333 0.000000 1.000000 0.000000 
0.040746 0.030996 0.030996 -0.000000 0.000000 -0.000000 0.064714 0.048191 -0.000000 -0.000000 -0.000000 0.064714 -0.000000 0.000000 -0.000000 0.013865 0.000000 -0.000000 0.015287 -0.000000 0.013865 0.333333 0.666667 0.333333 0.000000 0.000000 0.333333 0.666667 0.666667 0.000000 0.333333 
0.794557 0.393512 0.393512 -0.000000 0.000000 -0.000000 0.461827 0.047576 -0.000000 -0.000000 0.000000 0.461827 0.000000 -0.000000 -0.000000 0.398790 0.000000 0.000000 0.022376 0.000000 0.398790 1.000000 0.000000 0.666667 0.333333 0.000000 1.000000 0.000000 0.666667 0.000000 0.333333 
0.159473 0.080231 0.080231 0.000000 -0.000000 -0.000000 0.142707 0.008888 -0.000000 -0.000000 -0.000000 0.142707 -0.000000 -0.000000 -0.000000 0.041817 -0.000000 0.000000 0.020769 -0.000000 0.041817 0.333333 0.333333 0.666667 0.000000 0.333333 0.666667 0.000000 0.666667 0.333333 0.000000 
0.249825 0.247429 0.247429 0.000000 -0.000000 -0.000000 0.400988 0.388605 -0.000000 -0.000000 0.000000 0.400988 -0.000000 0.000000 -0.000000 0.241214 -0.000000 0.000000 0.383330 0.000000 0.241214 1.000000 0.000000 0.000000 1.000000 0.333333 0.333333 0.333333 1.000000 0.000000 0.000000 
0.080011 0.018371 0.018371 -0.000000 -0.000000 0.000000 0.078239 0.046072 -0.000000 -0.000000 0.000000 0.078239 -0.000000 0.000000 0.000000 0.005722 -0.000000 0.000000 0.029503 0.000000 0.005722 0.333333 0.333333 0.000000 0.666667 0.333333 0.000000 0.666667 0.333333 0.333333 0.333333 
0.039294 0.024688 0.024688 -0.000000 -0.000000 -0.000000 0.087069 -0.000848 -0.000000 -0.000000 0.000000 0.087069 -0.000000 -0.000000 0.000000 0.024322 0.000000 -0.000000 0.030572 -0.000000 0.024322 0.333333 0.333333 0.000000 0.666667 0.333333 0.333333 0.333333 0.000000 0.666667 0.333333 
0.027707 -0.006285 -0.006285 0.000000 -0.000000 0.000000 0.037030 0.019215 0.000000 -0.000000 -0.000000 0.037030 -0.000000 0.000000 -0.000000 0.001607 0.000000 -0.000000 0.005446 0.000000 0.001607 0.666667 0.333333 0.000000 0.666667 0.000000 0.333333 0.666667 1.000000 0.000000 0.000000 
0.032943 0.028623 0.028623 0.000000 -0.000000 0.000000 0.108928 0.007587 0.000000 -0.000000 -0.000000 0.108928 -0.000000 -0.000000 -0.000000 0.008552 0.000000 0.000000 0.007462 -0.000000 0.008552 1.000000 0.666667 0.000000 0.333333 0.000000 1.000000 0.000000 0.000000 0.666667 0.333333 
0.086955 0.119627 0.119627 -0.000000 -0.000000 0.000000 0.224596 0.168688 -0.000000 -0.000000 -0.000000 0.224596 -0.000000 -0.000000 -0.000000 0.012303 -0.000000 -0.000000 0.005668 0.000000 0.012303 0.000000 0.333333 0.666667 0.000000 0.666667 0.333333 0.000000 0.666667 0.000000 0.333333 
0.043920 0.046371 0.046371 -0.000000 -0.000000 -0.000000 0.117042 0.026790 -0.000000 -0.000000 -0.000000 0.117042 -0.000000 -0.000000 -0.000000 0.046211 0.000000 -0.000000 0.012243 0.000000 0.046211 0.000000 0.333333 0.000000 0.666667 0.333333 0.333333 0.333333 0.000000 0.666667 0.333333 
0.104806 0.130365 0.130365 0.000000 0.000000 0.000000 0.275645 0.193203 0.000000 0.000000 -0.000000 0.275645 0.000000 -0.000000 -0.000000 0.129193 -0.000000 0.000000 0.425056 0.000000 0.129193 0.333333 0.666667 0.333333 0.000000 0.000000 0.000000 1.000000 0.666667 0.333333 0.000000 
0.101620 0.212530 0.212530 0.000000 0.000000 -0.000000 0.585705 0.442981 0.000000 -0.000000 -0.000000 0.585705 0.000000 0.000000 0.000000 0.008027 -0.000000 0.000000 0.412477 -0.000000 0.008027 1.000000 0.666667 0.333333 0.000000 0.000000 0.000000 1.000000 0.666667 0.333333 0.000000 
0.212155 0.127312 0.127312 -0.000000 0.000000 -0.000000 0.118192 0.046979 0.000000 0.000000 0.000000 0.118192 -0.000000 0.000000 -0.000000 0.401195 -0.000000 0.000000 0.008234 -0.000000 0.401195 1.000000 0.000000 0.666667 0.333333 0.000000 0.333333 0.666667 0.000000 0.666667 0.333333 
0.104643 0.130229 0.130229 -0.000000 -0.000000 -0.000000 0.206868 0.171184 -0.000000 -0.000000 0.000000 0.206868 -0.000000 -0.000000 0.000000 0.159535 0.000000 -0.000000 0.014639 0.000000 0.159535 0.000000 0.333333 0.333333 0.333333 0.666667 0.333333 0.000000 0.333333 0.333333 0.333333 
0.322076 0.140909 0.140909 0.000000 0.000000 -0.000000 0.156467 -0.017721 0.000000 0.000000 0.000000 0.156467 0.000000 0.000000 0.000000 0.325864 0.000000 -0.000000 0.002124 -0.000000 0.325864 1.000000 0.000000 0.333333 0.666667 0.333333 0.666667 0.000000 0.333333 0.666667 0.000000 
0.068294 0.012667 0.012667 0.000000 -0.000000 -0.000000 0.029017 0.003182 0.000000 -0.000000 -0.000000 0.029017 0.000000 -0.000000 0.000000 0.016013 -0.000000 -0.000000 0.010233 -0.000000 0.016013 0.666667 0.666667 0.000000 0.333333 0.333333 0.333333 0.333333 0.333333 0.666667 0.000000 
0.194692 0.101021 0.101021 -0.000000 -0.000000 0.000000 0.232821 0.131197 0.000000 -0.000000 -0.000000 0.232821 0.000000 0.000000 0.000000 0.003603 -0.000000 -0.000000 0.023999 0.000000 0.003603 0.333333 0.000000 0.333333 0.666667 0.666667 0.000000 0.333333 0.000000 0.333333 0.666667 
0.527175 0.262067 0.262067 0.000000 -0.000000 -0.000000 0.275545 0.000052 0.000000 -0.000000 0.000000 0.275545 -0.000000 0.000000 -0.000000 0.253377 0.000000 0.000000 0.003693 -0.000000 0.253377 1.000000 0.000000 1.000000 0.000000 0.000000 0.333333 0.666667 0.000000 0.666667 0.333333 
0.105040 0.180695 0.180695 0.000000 0.000000 -0.000000 0.497185 0.210676 0.000000 0.000000 -0.000000 0.497185 0.000000 0.000000 0.000000 0.095720 -0.000000 -0.000000 0.071618 -0.000000 0.095720 1.000000 0.666667 0.333333 0.000000 0.666667 0.000000 0.333333 0.333333 0.666667 0.000000 
0.665337 0.582936 0.582936 0.000000 0.000000 -0.000000 0.562935 0.494128 0.000000 0.000000 0.000000 0.562935 -0.000000 0.000000 0.000000 0.450399 -0.000000 -0.000000 0.330078 0.000000 0.450399 1.000000 0.000000 0.333333 0.666667 0.000000 0.000000 1.000000 0.000000 0.666667 0.333333 
0.123901 0.199228 0.199228 0.000000 -0.000000 0.000000 0.372463 0.275215 0.000000 -0.000000 0.000000 0.372463 0.000000 -0.000000 0.000000 0.196372 0.000000 -0.000000 0.269163 0.000000 0.196372 0.666667 0.000000 0.000000 1.000000 0.000000 0.333333 0.666667 0.333333 0.000000 0.666667 
0.459048 0.144053 0.144053 0.000000 -0.000000 0.000000 0.253105 -0.145818 0.000000 -0.000000 -0.000000 0.253105 -0.000000 0.000000 0.000000 0.084548 0.000000 -0.000000 0.010878 -0.000000 0.084548 0.333333 0.333333 0.333333 0.333333 0.000000 1.000000 0.000000 0.333333 0.666667 0.000000 
0.037447 0.000068 0.000068 0.000000 -0.000000 0.000000 0.099927 0.088043 0.000000 -0.000000 0.000000 0.099927 0.000000 -0.000000 0.000000 0.001113 -0.000000 0.000000 0.159204 -0.000000 0.001113 0.333333 0.000000 0.000000 1.000000 0.333333 0.333333 0.333333 0.666667 0.333333 0.000000 
0.182569 0.046887 0.046887 -0.000000 -0.000000 -0.000000 0.313949 -0.267910 -0.000000 0.000000 0.000000 0.313949 -0.000000 -0.000000 -0.000000 0.325475 -0.000000 -0.000000 0.009665 0.000000 0.325475 0.666667 0.000000 1.000000 0.000000 0.000000 0.666667 0.333333 0.333333 0.666667 0.000000 
0.660703 0.328415 0.328415 -0.000000 0.000000 -0.000000 0.337835 0.002722 0.000000 -0.000000 -0.000000 0.337835 -0.000000 0.000000 -0.000000 0.272979 -0.000000 -0.000000 0.002415 -0.000000 0.272979 0.000000 0.333333 0.000000 0.666667 0.000000 1.000000 0.000000 0.000000 1.000000 0.000000 
0.155682 -0.013937 -0.013937 0.000000 0.000000 0.000000 0.412909 0.005455 -0.000000 -0.000000 -0.000000 0.412909 -0.000000 0.000000 0.000000 0.034980 -0.000000 0.000000 0.015287 0.000000 0.034980 0.333333 0.333333 0.666667 0.000000 0.333333 0.666667 0.000000 0.000000 0.000000 1.000000 
0.558281 0.132545 0.132545 -0.000000 0.000000 0.000000 0.039736 0.032413 0.000000 -0.000000 0.000000 0.039736 -0.000000 0.000000 0.000000 0.053267 -0.000000 0.000000 0.017229 -0.000000 0.053267 0.000000 0.666667 0.000000 0.333333 0.666667 0.000000 0.333333 0.000000 1.000000 0.000000 
0.074543 0.051712 0.051712 0.000000 -0.000000 -0.000000 0.099920 0.007321 -0.000000 -0.000000 -0.000000 0.099920 -0.000000 0.000000 -0.000000 0.055147 -0.000000 -0.000000 0.005982 -0.000000 0.055147 1.000000 0.333333 0.333333 0.333333 0.333333 0.666667 0.000000 0.000000 0.666667 0.333333 
0.061672 0.026640 0.026640 -0.000000 0.000000 0.000000 0.034223 0.019642 -0.000000 0.000000 0.000000 0.034223 -0.000000 -0.000000 -0.000000 0.369010 -0.000000 0.000000 0.005634 -0.000000 0.369010 0.666667 0.333333 0.000000 0.666667 0.000000 0.333333 0.666667 0.000000 1.000000 0.000000 
0.273861 0.181840 0.181840 -0.000000 -0.000000 -0.000000 0.891700 0.021023 -0.000000 0.000000 0.000000 0.891700 -0.000000 -0.000000 -0.000000 0.173913 -0.000000 -0.000000 0.001582 -0.000000 0.173913 0.000000 0.000000 0.333333 0.666667 0.333333 0.000000 0.666667 0.000000 0.333333 0.666667 
0.029428 0.020689 0.020689 -0.000000 -0.000000 0.000000 0.060855 0.011799 -0.000000 -0.000000 0.000000 0.060855 0.000000 0.000000 -0.000000 0.028969 -0.000000 0.000000 0.011558 0.000000 0.028969 1.000000 0.333333 0.000000 0.666667 0.333333 0.666667 0.000000 0.333333 0.000000 0.666667 
0.054732 0.082761 0.082761 -0.000000 -0.000000 -0.000000 0.173971 0.136194 -0.000000 0.000000 0.000000 0.173971 0.000000 -0.000000 -0.000000 0.010989 0.000000 -0.000000 0.031894 0.000000 0.010989 0.000000 0.333333 0.000000 0.666667 1.000000 0.000000 0.000000 0.333333 0.333333 0.333333 
0.126571 0.200275 0.200275 0.000000 -0.000000 -0.000000 0.463342 0.251530 -0.000000 -0.000000 0.000000 0.463342 -0.000000 -0.000000 0.000000 0.088004 -0.000000 0.000000 0.286659 0.000000 0.088004 0.000000 0.666667 0.333333 0.000000 0.333333 0.000000 0.666667 1.000000 0.000000 0.000000 
0.195942 0.329796 0.329796 -0.000000 -0.000000 0.000000 0.706546 0.512936 -0.000000 -0.000000 0.000000 0.706546 -0.000000 0.000000 -0.000000 0.378120 -0.000000 0.000000 0.521142 -0.000000 0.378120 0.333333 0.333333 0.333333 0.333333 0.333333 0.000000 0.666667 0.333333 0.333333 0.333333 
0.061417 0.038212 0.038212 0.000000 -0.000000 -0.000000 0.057838 0.030910 0.000000 0.000000 -0.000000 0.057838 0.000000 0.000000 0.000000 0.016845 -0.000000 0.000000 0.020098 -0.000000 0.016845 0.000000 0.666667 0.000000 0.333333 0.666667 0.000000 0.333333 0.666667 0.333333 0.000000 
0.729153 0.192159 0.192159 0.000000 -0.000000 -0.000000 0.060822 0.052883 0.000000 -0.000000 0.000000 0.060822 0.000000 -0.000000 0.000000 0.295450 -0.000000 -0.000000 0.010097 -0.000000 0.295450 0.666667 0.333333 0.333333 0.333333 0.666667 0.000000 0.333333 0.000000 1.000000 0.000000 
0.136514 0.102207 0.102207 0.000000 -0.000000 -0.000000 0.125634 0.079898 0.000000 0.000000 0.000000 0.125634 0.000000 -0.000000 0.000000 0.017226 -0.000000 -0.000000 0.085628 0.000000 0.017226 0.000000 0.333333 0.000000 0.666667 0.333333 0.666667 0.000000 0.666667 0.000000 0.333333 
0.200760 0.223608 0.223608 0.000000 -0.000000 0.000000 0.283451 0.246486 -0.000000 0.000000 -0.000000 0.283451 -0.000000 -0.000000 0.000000 0.120711 0.000000 -0.000000 0.123671 -0.000000 0.120711 1.000000 0.333333 0.000000 0.666667 0.333333 0.000000 0.666667 0.000000 0.333333 0.666667 
0.057093 0.144862 0.144862 -0.000000 -0.000000 0.000000 0.574493 0.279787 -0.000000 -0.000000 0.000000 0.574493 0.000000 -0.000000 0.000000 0.041935 -0.000000 0.000000 0.230695 0.000000 0.041935 0.666667 0.666667 0.000000 0.333333 0.333333 0.000000 0.666667 0.000000 0.666667 0.333333 
0.327514 0.042971 0.042971 -0.000000 -0.000000 0.000000 0.081961 0.070199 0.000000 -0.000000 -0.000000 0.081961 0.000000 -0.000000 0.000000 0.002360 -0.000000 0.000000 0.019938 -0.000000 0.002360 0.333333 0.000000 0.333333 0.666667 0.666667 0.000000 0.333333 0.666667 0.333333 0.000000 
0.248785 0.246688 0.246688 -0.000000 -0.000000 -0.000000 0.247907 0.246325 -0.000000 -0.000000 0.000000 0.247907 -0.000000 0.000000 -0.000000 0.239419 0.000000 0.000000 0.239292 -0.000000 0.239419 1.000000 0.000000 0.000000 1.000000 0.000000 0.000000 1.000000 0.333333 0.000000 0.666667 
0.383707 0.325111 0.325111 0.000000 0.000000 -0.000000 0.344213 0.303134 -0.000000 -0.000000 -0.000000 0.344213 -0.000000 -0.000000 -0.000000 0.367757 0.000000 0.000000 0.134894 -0.000000 0.367757 1.000000 0.333333 0.000000 0.666667 0.333333 0.000000 0.666667 0.000000 0.666667 0.333333 
0.350991 0.028972 0.028972 -0.000000 0.000000 0.000000 0.073537 0.058641 -0.000000 -0.000000 -0.000000 0.073537 0.000000 -0.000000 -0.000000 0.002737 0.000000 -0.000000 0.031135 0.000000 0.002737 0.333333 0.000000 0.333333 0.666667 0.000000 1.000000 0.000000 0.666667 0.000000 0.333333 
0.014510 -0.000814 -0.000814 0.000000 0.000000 0.000000 0.372288 0.344173 -0.000000 0.000000 -0.000000 0.372288 -0.000000 0.000000 0.000000 0.001032 -0.000000 -0.000000 0.090383 -0.000000 0.001032 0.666667 0.000000 0.000000 1.000000 0.666667 0.333333 0.000000 0.666667 0.000000 0.333333 
0.337135 0.001145 0.001145 0.000000 0.000000 -0.000000 0.224833 -0.002253 0.000000 -0.000000 0.000000 0.224833 -0.000000 -0.000000 -0.000000 0.000468 0.000000 -0.000000 0.009676 -0.000000 0.000468 0.000000 0.000000 0.000000 1.000000 0.333333 0.666667 0.000000 0.333333 0.666667 0.000000 
0.052925 0.045176 0.045176 -0.000000 -0.000000 -0.000000 0.094322 0.051421 -0.000000 -0.000000 0.000000 0.094322 0.000000 -0.000000 0.000000 0.035071 0.000000 0.000000 0.016385 0.000000 0.035071 0.666667 0.666667 0.333333 0.000000 0.666667 0.333333 0.000000 0.333333 0.666667 0.000000 
0.066302 0.094894 0.094894 -0.000000 -0.000000 0.000000 0.239458 0.130306 -0.000000 -0.000000 0.000000 0.239458 -0.000000 -0.000000 0.000000 0.020736 -0.000000 -0.000000 0.295303 -0.000000 0.020736 0.333333 0.666667 0.000000 0.333333 0.333333 0.333333 0.333333 0.000000 0.666667 0.333333 
0.022357 0.028999 0.028999 0.000000 0.000000 -0.000000 0.142287 0.000507 -0.000000 -0.000000 0.000000 0.142287 0.000000 0.000000 0.000000 0.384579 -0.000000 0.000000 0.002256 0.000000 0.384579 1.000000 0.666667 0.000000 0.333333 1.000000 0.000000 0.000000 0.333333 0.333333 0.333333 
0.859389 0.270031 0.270031 -0.000000 -0.000000 0.000000 0.169639 0.011312 -0.000000 0.000000 -0.000000 0.169639 -0.000000 -0.000000 -0.000000 0.337553 -0.000000 -0.000000 0.006498 0.000000 0.337553 0.666667 0.000000 1.000000 0.000000 0.333333 0.666667 0.000000 0.000000 1.000000 0.000000 
0.118389 0.188780 0.188780 -0.000000 -0.000000 0.000000 0.430052 0.278223 -0.000000 -0.000000 0.000000 0.430052 -0.000000 -0.000000 0.000000 0.020583 -0.000000 -0.000000 0.295361 0.000000 0.020583 0.333333 0.666667 0.000000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 
0.336902 0.003758 0.003758 -0.000000 -0.000000 -0.000000 0.668269 0.415839 -0.000000 -0.000000 -0.000000 0.668269 -0.000000 0.000000 -0.000000 0.000556 0.000000 -0.000000 0.024561 -0.000000 0.000556 0.000000 0.000000 0.000000 1.000000 0.333333 0.333333 0.333333 0.666667 0.000000 0.333333 
0.539472 0.163125 0.163125 0.000000 0.000000 -0.000000 0.114645 0.104659 0.000000 -0.000000 0.000000 0.114645 0.000000 0.000000 -0.000000 0.080711 -0.000000 0.000000 0.014558 -0.000000 0.080711 0.333333 0.333333 0.333333 0.333333 0.000000 1.000000 0.000000 0.333333 0.000000 0.666667 
0.084444 0.082785 0.082785 -0.000000 -0.000000 -0.000000 0.146379 0.088786 0.000000 0.000000 0.000000 0.146379 0.000000 0.000000 -0.000000 0.102072 0.000000 0.000000 0.012712 -0.000000 0.102072 0.333333 0.333333 0.666667 0.000000 0.000000 0.333333 0.666667 0.000000 0.333333 0.666667 
0.080795 0.077390 0.077390 -0.000000 -0.000000 0.000000 0.178410 0.040275 -0.000000 -0.000000 0.000000 0.178410 -0.000000 -0.000000 -0.000000 0.036989 -0.000000 -0.000000 0.023706 -0.000000 0.036989 0.333333 0.333333 0.666667 0.000000 0.666667 0.333333 0.000000 0.666667 0.333333 0.000000 
0.466199 0.372769 0.372769 0.000000 -0.000000 -0.000000 0.541820 0.330836 -0.000000 0.000000 0.000000 0.541820 -0.000000 -0.000000 -0.000000 0.033508 -0.000000 0.000000 0.064530 0.000000 0.033508 0.000000 0.666667 0.333333 0.000000 0.666667 0.000000 0.333333 0.000000 1.000000 0.000000 
0.041379 0.040595 0.040595 0.000000 0.000000 -0.000000 0.143711 0.001449 0.000000 -0.000000 -0.000000 0.143711 0.000000 -0.000000 0.000000 0.027936 -0.000000 0.000000 0.003938 -0.000000 0.027936 1.000000 0.666667 0.000000 0.333333 0.333333 0.333333 0.333333 0.666667 0.333333 0.000000 
1.083096 0.362715 0.362715 0.000000 0.000000 -0.000000 0.485913 0.117465 0.000000 -0.000000 0.000000 0.485913 0.000000 0.000000 0.000000 0.330167 -0.000000 -0.000000 0.042751 -0.000000 0.330167 0.000000 1.000000 0.000000 0.000000 0.666667 0.000000 0.333333 0.666667 0.333333 0.000000 
0.759557 0.294731 0.294731 0.000000 0.000000 0.000000 0.170230 0.138377 0.000000 -0.000000 -0.000000 0.170230 0.000000 0.000000 -0.000000 0.001588 -0.000000 -0.000000 0.016660 -0.000000 0.001588 0.000000 0.000000 0.333333 0.666667 1.000000 0.000000 0.000000 0.333333 0.333333 0.333333 
0.037445 0.000008 0.000008 0.000000 0.000000 0.000000 0.017861 0.002447 -0.000000 -0.000000 0.000000 0.017861 -0.000000 0.000000 -0.000000 0.000750 -0.000000 -0.000000 0.001066 -0.000000 0.000750 0.333333 0.000000 0.000000 1.000000 0.666667 0.333333 0.000000 0.000000 0.000000 1.000000 
0.677546 0.328088 0.328088 0.000000 0.000000 -0.000000 0.352923 -0.014324 0.000000 0.000000 0.000000 0.352923 -0.000000 -0.000000 -0.000000 0.400328 -0.000000 0.000000 0.001491 0.000000 0.400328 1.000000 0.000000 0.666667 0.333333 0.333333 0.666667 0.000000 0.333333 0.666667 0.000000 
0.272312 0.160294 0.160294 0.000000 -0.000000 0.000000 0.134339 0.069802 0.000000 0.000000 0.000000 0.134339 0.000000 0.000000 0.000000 0.440545 -0.000000 0.000000 0.008290 -0.000000 0.440545 1.000000 0.000000 0.666667 0.333333 0.000000 0.666667 0.333333 0.000000 0.666667 0.333333 
0.124530 0.086765 0.086765 -0.000000 -0.000000 0.000000 0.107002 0.060037 -0.000000 0.000000 -0.000000 0.107002 -0.000000 -0.000000 -0.000000 0.020380 0.000000 0.000000 0.053387 0.000000 0.020380 0.000000 0.333333 0.000000 0.666667 0.333333 0.666667 0.000000 0.333333 0.333333 0.333333 
0.048498 0.010696 0.010696 0.000000 0.000000 0.000000 0.020032 0.007606 0.000000 -0.000000 -0.000000 0.020032 0.000000 -0.000000 0.000000 0.009128 -0.000000 -0.000000 0.036110 -0.000000 0.009128 0.000000 0.333333 0.000000 0.666667 0.666667 0.000000 0.333333 0.333333 0.666667 0.000000 
0.250122 0.289198 0.289198 0.000000 0.000000 -0.000000 0.513233 0.289870 -0.000000 -0.000000 -0.000000 0.513233 -0.000000 -0.000000 -0.000000 0.003992 0.000000 -0.000000 0.006570 -0.000000 0.003992 0.000000 0.000000 0.666667 0.333333 1.000000 0.000000 0.000000 0.000000 0.333333 0.666667 
0.427168 0.525472 0.525472 0.000000 -0.000000 -0.000000 0.711164 0.621250 0.000000 -0.000000 -0.000000 0.711164 0.000000 -0.000000 0.000000 0.238863 -0.000000 -0.000000 0.406156 -0.000000 0.238863 1.000000 0.333333 0.000000 0.666667 0.000000 0.000000 1.000000 0.333333 0.666667 0.000000 
0.078884 0.040000 0.040000 0.000000 0.000000 0.000000 0.118123 0.040212 -0.000000 0.000000 -0.000000 0.118123 0.000000 0.000000 0.000000 0.008522 0.000000 0.000000 0.006293 0.000000 0.008522 0.666667 0.000000 0.666667 0.333333 0.666667 0.333333 0.000000 1.000000 0.000000 0.000000 
